[0] [node-0] PingPacket { source_id: 0 }
[0] [node-1] PingPacket { source_id: 1 }
[0] [node-2] PingPacket { source_id: 2 }
[0] [node-3] PingPacket { source_id: 3 }
[0] [node-4] PingPacket { source_id: 4 }
[0] [node-5] PingPacket { source_id: 5 }
[0] [node-6] PingPacket { source_id: 6 }
[0] [node-7] PingPacket { source_id: 7 }
[0] [node-8] PingPacket { source_id: 8 }
[0] [node-9] PingPacket { source_id: 9 }
[0] [node-10] PingPacket { source_id: 10 }
[0] [node-11] PingPacket { source_id: 11 }
[0] [node-12] PingPacket { source_id: 12 }
[0] [node-13] PingPacket { source_id: 13 }
[0] [node-14] PingPacket { source_id: 14 }
[0] [node-15] PingPacket { source_id: 15 }
[0] [node-16] PingPacket { source_id: 16 }
[0] [node-17] PingPacket { source_id: 17 }
[0] [node-18] PingPacket { source_id: 18 }
[0] [node-19] PingPacket { source_id: 19 }
[10ns] [node-0] created a message destined for all nodes
[6h 45m 58ms 137μs 227ns] [node-15] SummaryVectorPacket { source_id: 15, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-12] SummaryVectorPacket { source_id: 12, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-13] SummaryVectorPacket { source_id: 13, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-14] SummaryVectorPacket { source_id: 14, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 12, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 13, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 14, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 58ms 137μs 227ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 15, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 60ms 35μs 597ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-19] SummaryVectorPacket { source_id: 19, destination_id: 12, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-16] SummaryVectorPacket { source_id: 16, destination_id: 13, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-17] SummaryVectorPacket { source_id: 17, destination_id: 14, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-18] SummaryVectorPacket { source_id: 18, destination_id: 15, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-13] SummaryVectorPacket { source_id: 13, destination_id: 16, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-14] SummaryVectorPacket { source_id: 14, destination_id: 17, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-15] SummaryVectorPacket { source_id: 15, destination_id: 18, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 64ms 335μs 785ns] [node-12] SummaryVectorPacket { source_id: 12, destination_id: 19, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 65ms 635μs 562ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-19] SummaryVectorPacket { source_id: 19, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-16] SummaryVectorPacket { source_id: 16, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-17] SummaryVectorPacket { source_id: 17, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-18] SummaryVectorPacket { source_id: 18, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 16, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 17, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 18, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 75ms 744μs 616ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 19, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 79ms 560μs 281ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 80ms 955μs 90ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[6h 45m 84ms 270μs 77ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h] [node-0] PingPacket { source_id: 0 }
[7h] [node-1] PingPacket { source_id: 1 }
[7h] [node-2] PingPacket { source_id: 2 }
[7h] [node-3] PingPacket { source_id: 3 }
[7h] [node-4] PingPacket { source_id: 4 }
[7h] [node-5] PingPacket { source_id: 5 }
[7h] [node-6] PingPacket { source_id: 6 }
[7h] [node-7] PingPacket { source_id: 7 }
[7h] [node-8] PingPacket { source_id: 8 }
[7h] [node-9] PingPacket { source_id: 9 }
[7h] [node-10] PingPacket { source_id: 10 }
[7h] [node-11] PingPacket { source_id: 11 }
[7h] [node-12] PingPacket { source_id: 12 }
[7h] [node-13] PingPacket { source_id: 13 }
[7h] [node-14] PingPacket { source_id: 14 }
[7h] [node-15] PingPacket { source_id: 15 }
[7h] [node-16] PingPacket { source_id: 16 }
[7h] [node-17] PingPacket { source_id: 17 }
[7h] [node-18] PingPacket { source_id: 18 }
[7h] [node-19] PingPacket { source_id: 19 }
[7h 31ms 997μs 282ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 31ms 997μs 282ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 33ms 601μs 168ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-12] SummaryVectorPacket { source_id: 12, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-13] SummaryVectorPacket { source_id: 13, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-14] SummaryVectorPacket { source_id: 14, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-15] SummaryVectorPacket { source_id: 15, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 12, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 13, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 14, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 36ms 462μs 739ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 15, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 39ms 780μs 160ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-19] SummaryVectorPacket { source_id: 19, destination_id: 12, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-16] SummaryVectorPacket { source_id: 16, destination_id: 13, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-17] SummaryVectorPacket { source_id: 17, destination_id: 14, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-18] SummaryVectorPacket { source_id: 18, destination_id: 15, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-13] SummaryVectorPacket { source_id: 13, destination_id: 16, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-14] SummaryVectorPacket { source_id: 14, destination_id: 17, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-15] SummaryVectorPacket { source_id: 15, destination_id: 18, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 47ms 631μs 784ns] [node-12] SummaryVectorPacket { source_id: 12, destination_id: 19, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 50ms 333μs 128ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 257μs 626ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 257μs 626ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 257μs 626ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 257μs 626ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-15] SummaryVectorPacket { source_id: 15, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-12] SummaryVectorPacket { source_id: 12, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-13] SummaryVectorPacket { source_id: 13, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-14] SummaryVectorPacket { source_id: 14, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 12, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 13, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 14, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 56ms 273μs 635ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 15, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 65ms 153μs 565ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-11] SummaryVectorPacket { source_id: 11, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-8] SummaryVectorPacket { source_id: 8, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 69ms 982μs 829ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 0, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 1, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 2, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 3, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-3] SummaryVectorPacket { source_id: 3, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-0] SummaryVectorPacket { source_id: 0, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-1] SummaryVectorPacket { source_id: 1, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 73ms 340μs 821ns] [node-2] SummaryVectorPacket { source_id: 2, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 4, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 5, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-5] SummaryVectorPacket { source_id: 5, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-7] SummaryVectorPacket { source_id: 7, destination_id: 6, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-4] SummaryVectorPacket { source_id: 4, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 79ms 560μs 281ns] [node-6] SummaryVectorPacket { source_id: 6, destination_id: 7, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-19] SummaryVectorPacket { source_id: 19, destination_id: 8, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-16] SummaryVectorPacket { source_id: 16, destination_id: 9, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-17] SummaryVectorPacket { source_id: 17, destination_id: 10, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-18] SummaryVectorPacket { source_id: 18, destination_id: 11, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-9] SummaryVectorPacket { source_id: 9, destination_id: 16, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
[7h 81ms 296μs 754ns] [node-10] SummaryVectorPacket { source_id: 10, destination_id: 17, summary_vector: 0000000000000100000000000000000000000000000000000000000000000000 }
